id,max_abs_delta,min_signed,max_signed,signed_at_maxabs
ENSE00001488518_002,0.0886854813932503,-0.0886854813932503,-0.0886854813932503,-0.0886854813932503
ENSE00001488518_003,0.233716469752015,-0.233716469752015,-0.233716469752015,-0.233716469752015
ENSE00001488518_004,0.1498205488449896,-0.1498205488449896,-0.1498205488449896,-0.1498205488449896
ENSE00001488518_006,0.156158921452154,-0.156158921452154,-0.156158921452154,-0.156158921452154
ENSE00001488518_007,0.539433267634431,0.539433267634431,0.539433267634431,0.539433267634431
ENSE00001488518_008,0.0358071760496293,0.0358071760496293,0.0358071760496293,0.0358071760496293
ENSE00001488518_010,1.3277213724983323,-1.3277213724983323,-1.3277213724983323,-1.3277213724983323
ENSE00001488518_011,0.1551560540928448,-0.1551560540928448,-0.1551560540928448,-0.1551560540928448
ENSE00001488518_012,0.0208330563868893,-0.0208330563868893,-0.0208330563868893,-0.0208330563868893
ENSE00001488518_013,0.2316596727531994,-0.2316596727531994,-0.2316596727531994,-0.2316596727531994
ENSE00001488518_015,0.3855902961305056,0.3855902961305056,0.3855902961305056,0.3855902961305056
ENSE00001488518_017,0.4994562839162625,-0.4994562839162625,-0.4994562839162625,-0.4994562839162625
ENSE00001488518_020,0.0923783668213452,-0.0923783668213452,-0.0923783668213452,-0.0923783668213452
ENSE00001488518_021,0.1804230436255465,0.1804230436255465,0.1804230436255465,0.1804230436255465
ENSE00001488518_022,0.4221453443451871,-0.4221453443451871,-0.4221453443451871,-0.4221453443451871
ENSE00001488518_024,0.0665994441758145,-0.0665994441758145,-0.0665994441758145,-0.0665994441758145
ENSE00001488518_025,0.3856941410681713,-0.3856941410681713,-0.3856941410681713,-0.3856941410681713
ENSE00001488518_027,0.2224196815219773,-0.2224196815219773,-0.2224196815219773,-0.2224196815219773
ENSE00001488518_029,0.053197729033029,-0.053197729033029,-0.053197729033029,-0.053197729033029
ENSE00001488518_032,0.025662768708273,0.025662768708273,0.025662768708273,0.025662768708273
ENSE00000987603_001,0.1065129402521976,-0.1065129402521976,-0.1065129402521976,-0.1065129402521976
ENSE00000987603_002,0.034851855028079,0.034851855028079,0.034851855028079,0.034851855028079
ENSE00000987603_003,0.2118254889015803,0.2118254889015803,0.2118254889015803,0.2118254889015803
ENSE00000987603_004,0.2032082010581879,0.2032082010581879,0.2032082010581879,0.2032082010581879
ENSE00000987603_005,0.2641763442111027,0.2641763442111027,0.2641763442111027,0.2641763442111027
ENSE00000987603_006,1.3056317690627848,1.3056317690627848,1.3056317690627848,1.3056317690627848
ENSE00000987603_007,0.3815756957353534,-0.3815756957353534,-0.3815756957353534,-0.3815756957353534
ENSE00000987603_008,0.1760543600867281,0.1760543600867281,0.1760543600867281,0.1760543600867281
ENSE00000987603_009,0.159239149704379,-0.159239149704379,-0.159239149704379,-0.159239149704379
ENSE00000987603_010,0.1409794397151003,0.1409794397151003,0.1409794397151003,0.1409794397151003
ENSE00000987603_011,0.522018468125018,-0.522018468125018,-0.522018468125018,-0.522018468125018
ENSE00000987603_012,0.1048003347282589,-0.1048003347282589,-0.1048003347282589,-0.1048003347282589
ENSE00000987603_013,0.0710574200639905,-0.0710574200639905,-0.0710574200639905,-0.0710574200639905
ENSE00000987603_014,0.1584202280185519,0.1584202280185519,0.1584202280185519,0.1584202280185519
ENSE00000987603_015,0.1686067289006222,-0.1686067289006222,-0.1686067289006222,-0.1686067289006222
ENSE00000987603_016,0.1958019904074679,0.1958019904074679,0.1958019904074679,0.1958019904074679
ENSE00000987603_017,0.4933108153075992,0.4933108153075992,0.4933108153075992,0.4933108153075992
ENSE00000987603_018,0.0509017015680874,-0.0509017015680874,-0.0509017015680874,-0.0509017015680874
ENSE00000987603_019,0.0451958466488064,-0.0451958466488064,-0.0451958466488064,-0.0451958466488064
ENSE00000987603_020,0.2886890815526999,-0.2886890815526999,-0.2886890815526999,-0.2886890815526999
ENSE00000987603_021,0.1189596213560928,-0.1189596213560928,-0.1189596213560928,-0.1189596213560928
ENSE00000987603_022,0.1591636339429177,-0.1591636339429177,-0.1591636339429177,-0.1591636339429177
ENSE00000987603_023,0.0023711827129877,-0.0023711827129877,-0.0023711827129877,-0.0023711827129877
ENSE00000987603_024,0.0307048976263414,0.0307048976263414,0.0307048976263414,0.0307048976263414
ENSE00000987603_025,0.1236387208096589,-0.1236387208096589,-0.1236387208096589,-0.1236387208096589
ENSE00000987603_026,0.8815409425943098,0.8815409425943098,0.8815409425943098,0.8815409425943098
ENSE00000987603_027,0.1006723396993409,0.1006723396993409,0.1006723396993409,0.1006723396993409
ENSE00000811580_001,0.2770230370209847,0.2770230370209847,0.2770230370209847,0.2770230370209847
ENSE00000811580_004,0.083403430639974,-0.083403430639974,-0.083403430639974,-0.083403430639974
ENSE00000811580_005,0.4787624682815157,0.4787624682815157,0.4787624682815157,0.4787624682815157
ENSE00000811580_007,0.2900523606906734,0.2900523606906734,0.2900523606906734,0.2900523606906734
ENSE00000811580_012,0.1000058521350659,-0.1000058521350659,-0.1000058521350659,-0.1000058521350659
ENSE00000811580_014,0.6421469340963162,-0.6421469340963162,-0.6421469340963162,-0.6421469340963162
ENSE00000811580_015,0.355691380208417,0.355691380208417,0.355691380208417,0.355691380208417
ENSE00000811580_016,0.0998850342714892,0.0998850342714892,0.0998850342714892,0.0998850342714892
ENSE00000811580_018,0.1615939586861981,-0.1615939586861981,-0.1615939586861981,-0.1615939586861981
ENSE00000811580_019,0.9118721376564204,0.9118721376564204,0.9118721376564204,0.9118721376564204
ENSE00000811580_020,0.0497574431097836,0.0497574431097836,0.0497574431097836,0.0497574431097836
ENSE00000811580_021,0.1115690678585778,-0.1115690678585778,-0.1115690678585778,-0.1115690678585778
ENSE00000811580_022,0.162608048797289,0.162608048797289,0.162608048797289,0.162608048797289
ENSE00001281798_005,0.6054187654925178,0.6054187654925178,0.6054187654925178,0.6054187654925178
ENSE00001281798_006,0.2188556580635129,0.2188556580635129,0.2188556580635129,0.2188556580635129
ENSE00001281798_008,0.0207725442162503,-0.0207725442162503,-0.0207725442162503,-0.0207725442162503
ENSE00001281798_012,0.052498838988019,0.052498838988019,0.052498838988019,0.052498838988019
ENSE00001281798_015,0.281513790351163,0.281513790351163,0.281513790351163,0.281513790351163
ENSE00001296610_001,0.3448491781965674,-0.3448491781965674,-0.3448491781965674,-0.3448491781965674
ENSE00001296610_003,0.5046724951166476,-0.5046724951166476,-0.5046724951166476,-0.5046724951166476
ENSE00001296610_006,0.6151776746813212,0.6151776746813212,0.6151776746813212,0.6151776746813212
ENSE00001296610_007,0.0696651086636935,0.0696651086636935,0.0696651086636935,0.0696651086636935
ENSE00001296610_008,0.3205957971443759,0.3205957971443759,0.3205957971443759,0.3205957971443759
ENSE00001296610_009,0.1780023503222836,-0.1780023503222836,-0.1780023503222836,-0.1780023503222836
ENSE00001296610_010,0.0419746804922284,-0.0419746804922284,-0.0419746804922284,-0.0419746804922284
ENSE00001296610_011,0.0397977182558239,-0.0397977182558239,-0.0397977182558239,-0.0397977182558239
ENSE00001296610_014,0.2204796802509869,-0.2204796802509869,-0.2204796802509869,-0.2204796802509869
ENSE00001296610_015,0.0536181076671399,-0.0536181076671399,-0.0536181076671399,-0.0536181076671399
ENSE00001296610_016,0.3595840838684283,0.3595840838684283,0.3595840838684283,0.3595840838684283
ENSE00001296610_017,0.1900265614002408,-0.1900265614002408,-0.1900265614002408,-0.1900265614002408
ENSE00001296610_018,0.1217835919854153,-0.1217835919854153,-0.1217835919854153,-0.1217835919854153
ENSE00001296610_019,0.1152166114397813,-0.1152166114397813,-0.1152166114397813,-0.1152166114397813
ENSE00001296610_020,0.100522564572073,0.100522564572073,0.100522564572073,0.100522564572073
ENSE00000723701_001,0.0596692474568872,-0.0596692474568872,-0.0596692474568872,-0.0596692474568872
ENSE00000723701_002,0.0714892062300274,0.0714892062300274,0.0714892062300274,0.0714892062300274
ENSE00000723701_003,0.0407923912416559,0.0407923912416559,0.0407923912416559,0.0407923912416559
ENSE00000723701_004,0.6235669620401046,-0.6235669620401046,-0.6235669620401046,-0.6235669620401046
ENSE00000723701_005,0.243946711935347,-0.243946711935347,-0.243946711935347,-0.243946711935347
ENSE00000723701_006,0.1363185266692935,0.1363185266692935,0.1363185266692935,0.1363185266692935
ENSE00000723701_007,0.1501315365476046,0.1501315365476046,0.1501315365476046,0.1501315365476046
ENSE00000723701_008,0.0465029684216509,0.0465029684216509,0.0465029684216509,0.0465029684216509
ENSE00000723701_010,0.0100714834060467,-0.0100714834060467,-0.0100714834060467,-0.0100714834060467
ENSE00000723701_011,0.008949262913724,0.008949262913724,0.008949262913724,0.008949262913724
ENSE00000723701_012,0.1459013817515744,-0.1459013817515744,-0.1459013817515744,-0.1459013817515744
ENSE00000723701_013,0.2852028189002429,0.2852028189002429,0.2852028189002429,0.2852028189002429
ENSE00000723701_014,0.1061834656910525,0.1061834656910525,0.1061834656910525,0.1061834656910525
ENSE00000723701_015,0.1128405424146472,0.1128405424146472,0.1128405424146472,0.1128405424146472
ENSE00000723701_018,0.287717557270564,-0.287717557270564,-0.287717557270564,-0.287717557270564
ENSE00000723701_019,0.1773315507721509,-0.1773315507721509,-0.1773315507721509,-0.1773315507721509
ENSE00000723701_020,0.0581772966545401,0.0581772966545401,0.0581772966545401,0.0581772966545401
ENSE00000723701_021,1.8289279076992857,1.8289279076992857,1.8289279076992857,1.8289279076992857
ENSE00000723701_022,2.343897136415602,2.343897136415602,2.343897136415602,2.343897136415602
ENSE00000723701_023,0.5107764708480348,-0.5107764708480348,-0.5107764708480348,-0.5107764708480348
ENSE00000723701_024,0.3176202401253282,0.3176202401253282,0.3176202401253282,0.3176202401253282
ENSE00001262635_003,0.3187868671272076,-0.3187868671272076,-0.3187868671272076,-0.3187868671272076
ENSE00001262635_004,0.1064963578904543,0.1064963578904543,0.1064963578904543,0.1064963578904543
ENSE00001262635_005,0.0789456093704806,0.0789456093704806,0.0789456093704806,0.0789456093704806
ENSE00001262635_006,0.1395785978730954,-0.1395785978730954,-0.1395785978730954,-0.1395785978730954
ENSE00001262635_007,0.1146145821489916,0.1146145821489916,0.1146145821489916,0.1146145821489916
ENSE00001262635_008,0.0699986635555087,0.0699986635555087,0.0699986635555087,0.0699986635555087
ENSE00001262635_009,0.0945206452526272,-0.0945206452526272,-0.0945206452526272,-0.0945206452526272
ENSE00001262635_010,0.1519594468728838,0.1519594468728838,0.1519594468728838,0.1519594468728838
ENSE00001262635_012,0.2505212276377688,0.2505212276377688,0.2505212276377688,0.2505212276377688
ENSE00001262635_013,0.3775700131832302,-0.3775700131832302,-0.3775700131832302,-0.3775700131832302
ENSE00001262635_014,0.1330425454907788,-0.1330425454907788,-0.1330425454907788,-0.1330425454907788
ENSE00001262635_015,0.4227373893698703,0.4227373893698703,0.4227373893698703,0.4227373893698703
ENSE00001262635_016,0.2396369479313458,-0.2396369479313458,-0.2396369479313458,-0.2396369479313458
ENSE00001262635_017,0.2440102656676684,0.2440102656676684,0.2440102656676684,0.2440102656676684
ENSE00001262635_018,0.1171367000523175,-0.1171367000523175,-0.1171367000523175,-0.1171367000523175
ENSE00001262635_019,0.2769694739268313,0.2769694739268313,0.2769694739268313,0.2769694739268313
ENSE00001262635_020,0.9345721726196108,0.9345721726196108,0.9345721726196108,0.9345721726196108
ENSE00001262635_021,0.0988205875517474,0.0988205875517474,0.0988205875517474,0.0988205875517474
ENSE00001262635_022,1.0241471676849738,-1.0241471676849738,-1.0241471676849738,-1.0241471676849738
ENSE00001262635_023,0.4395363961160601,-0.4395363961160601,-0.4395363961160601,-0.4395363961160601
ENSE00001620494_003,0.3683618015284543,0.3683618015284543,0.3683618015284543,0.3683618015284543
ENSE00001620494_010,0.0120213625036059,0.0120213625036059,0.0120213625036059,0.0120213625036059
ENSE00001620494_015,0.2357612171972455,-0.2357612171972455,-0.2357612171972455,-0.2357612171972455
ENSE00001620494_019,0.0998601063582219,-0.0998601063582219,-0.0998601063582219,-0.0998601063582219
ENSE00002366494_001,0.1278189300595446,-0.1278189300595446,-0.1278189300595446,-0.1278189300595446
ENSE00002366494_002,0.3674702041072691,-0.3674702041072691,-0.3674702041072691,-0.3674702041072691
ENSE00002366494_003,0.3761054003945934,0.3761054003945934,0.3761054003945934,0.3761054003945934
ENSE00002366494_008,0.030050831063136,-0.030050831063136,-0.030050831063136,-0.030050831063136
ENSE00002366494_009,0.0612461684352122,0.0612461684352122,0.0612461684352122,0.0612461684352122
ENSE00002366494_011,0.0316532966551197,-0.0316532966551197,-0.0316532966551197,-0.0316532966551197
ENSE00002366494_012,0.0200115518645106,0.0200115518645106,0.0200115518645106,0.0200115518645106
ENSE00002366494_016,0.0547850183128939,0.0547850183128939,0.0547850183128939,0.0547850183128939
ENSE00002366494_017,0.0477687208309163,-0.0477687208309163,-0.0477687208309163,-0.0477687208309163
ENSE00002366494_018,0.2098885744825543,-0.2098885744825543,-0.2098885744825543,-0.2098885744825543
ENSE00002366494_019,0.1537932608245669,0.1537932608245669,0.1537932608245669,0.1537932608245669
ENSE00002366494_020,0.0990693893967618,-0.0990693893967618,-0.0990693893967618,-0.0990693893967618
ENSE00002366494_021,0.3962158792263592,-0.3962158792263592,-0.3962158792263592,-0.3962158792263592
ENSE00002366494_022,0.0458930227983678,-0.0458930227983678,-0.0458930227983678,-0.0458930227983678
ENSE00002366494_025,0.169116219628738,0.169116219628738,0.169116219628738,0.169116219628738
ENSE00002366494_026,0.7662125857653107,-0.7662125857653107,-0.7662125857653107,-0.7662125857653107
ENSE00002366494_027,0.3124194978858338,0.3124194978858338,0.3124194978858338,0.3124194978858338
ENSE00002366494_028,0.5321356529875816,-0.5321356529875816,-0.5321356529875816,-0.5321356529875816
ENSE00000933325_001,0.1665594649235884,-0.1665594649235884,-0.1665594649235884,-0.1665594649235884
ENSE00000933325_002,0.0005744394715259,-0.0005744394715259,-0.0005744394715259,-0.0005744394715259
ENSE00000933325_003,0.0832451166387809,0.0832451166387809,0.0832451166387809,0.0832451166387809
ENSE00000933325_004,0.0719122831752194,0.0719122831752194,0.0719122831752194,0.0719122831752194
ENSE00000933325_005,0.1152399461879779,0.1152399461879779,0.1152399461879779,0.1152399461879779
ENSE00000933325_006,0.018382734796714,-0.018382734796714,-0.018382734796714,-0.018382734796714
ENSE00000933325_008,0.1362513405290709,0.1362513405290709,0.1362513405290709,0.1362513405290709
ENSE00000933325_009,0.5877460649437704,-0.5877460649437704,-0.5877460649437704,-0.5877460649437704
ENSE00000933325_011,0.0953360836496533,-0.0953360836496533,-0.0953360836496533,-0.0953360836496533
ENSE00000933325_012,0.0087557126712979,-0.0087557126712979,-0.0087557126712979,-0.0087557126712979
ENSE00000933325_013,0.2369318176095019,0.2369318176095019,0.2369318176095019,0.2369318176095019
ENSE00000933325_014,0.1456344491345034,0.1456344491345034,0.1456344491345034,0.1456344491345034
ENSE00000933325_015,0.5390393610004987,-0.5390393610004987,-0.5390393610004987,-0.5390393610004987
ENSE00000933325_017,0.5469587402767908,0.5469587402767908,0.5469587402767908,0.5469587402767908
ENSE00000933325_019,0.302372899749173,-0.302372899749173,-0.302372899749173,-0.302372899749173
ENSE00000933325_020,0.1528868433540497,0.1528868433540497,0.1528868433540497,0.1528868433540497
ENSE00000811969_001,0.1798867438006446,0.1798867438006446,0.1798867438006446,0.1798867438006446
ENSE00000811969_002,0.1419649176541915,-0.1419649176541915,-0.1419649176541915,-0.1419649176541915
ENSE00000811969_003,0.0120966337402545,0.0120966337402545,0.0120966337402545,0.0120966337402545
ENSE00000811969_004,0.0659738662547122,0.0659738662547122,0.0659738662547122,0.0659738662547122
ENSE00000811969_005,0.1107130230493746,0.1107130230493746,0.1107130230493746,0.1107130230493746
ENSE00000811969_006,0.0796355957064257,0.0796355957064257,0.0796355957064257,0.0796355957064257
ENSE00000811969_007,0.1971081677493106,0.1971081677493106,0.1971081677493106,0.1971081677493106
ENSE00000811969_008,0.0352506564959918,0.0352506564959918,0.0352506564959918,0.0352506564959918
ENSE00000811969_009,0.2495343775973309,-0.2495343775973309,-0.2495343775973309,-0.2495343775973309
ENSE00000811969_010,0.3071611508315076,-0.3071611508315076,-0.3071611508315076,-0.3071611508315076
ENSE00000811969_011,0.1460024813537396,-0.1460024813537396,-0.1460024813537396,-0.1460024813537396
ENSE00000811969_012,0.3080572326159869,0.3080572326159869,0.3080572326159869,0.3080572326159869
ENSE00000811969_013,0.3922923927898751,0.3922923927898751,0.3922923927898751,0.3922923927898751
ENSE00000811969_014,0.1701889316514004,-0.1701889316514004,-0.1701889316514004,-0.1701889316514004
ENSE00000811969_015,0.5453818589199793,0.5453818589199793,0.5453818589199793,0.5453818589199793
ENSE00000811969_016,0.1479381537474526,-0.1479381537474526,-0.1479381537474526,-0.1479381537474526
ENSE00001002293_001,0.2126149757341696,-0.2126149757341696,-0.2126149757341696,-0.2126149757341696
ENSE00001002293_006,0.5946568938751804,0.5946568938751804,0.5946568938751804,0.5946568938751804
ENSE00001614618_001,0.1138823154171806,-0.1138823154171806,-0.1138823154171806,-0.1138823154171806
ENSE00001614618_002,0.006237957608024,-0.006237957608024,-0.006237957608024,-0.006237957608024
ENSE00001614618_003,0.0479105323457378,0.0479105323457378,0.0479105323457378,0.0479105323457378
ENSE00001614618_004,0.0808640133016553,0.0808640133016553,0.0808640133016553,0.0808640133016553
ENSE00001614618_005,0.038132930069748,0.038132930069748,0.038132930069748,0.038132930069748
ENSE00001614618_006,1.0004441433268014,1.0004441433268014,1.0004441433268014,1.0004441433268014
ENSE00001614618_007,0.2879764349392091,0.2879764349392091,0.2879764349392091,0.2879764349392091
ENSE00001614618_008,0.3592152307144914,0.3592152307144914,0.3592152307144914,0.3592152307144914
ENSE00001614618_009,1.218115453656167,-1.218115453656167,-1.218115453656167,-1.218115453656167
ENSE00001614618_011,0.1695415841704715,-0.1695415841704715,-0.1695415841704715,-0.1695415841704715
ENSE00001614618_010,0.674781114119879,0.674781114119879,0.674781114119879,0.674781114119879
ENSE00001614618_012,0.8344052600607051,-0.8344052600607051,-0.8344052600607051,-0.8344052600607051
ENSE00001614618_013,0.2758313434597958,-0.2758313434597958,-0.2758313434597958,-0.2758313434597958
ENSE00001614618_014,0.3908635039380063,-0.3908635039380063,-0.3908635039380063,-0.3908635039380063
ENSE00001614618_015,0.8023971830611981,-0.8023971830611981,-0.8023971830611981,-0.8023971830611981
ENSE00001614618_016,0.0874407212878598,-0.0874407212878598,-0.0874407212878598,-0.0874407212878598
ENSE00001614618_017,0.0591942892832385,0.0591942892832385,0.0591942892832385,0.0591942892832385
ENSE00001614618_018,0.3744833610050402,0.3744833610050402,0.3744833610050402,0.3744833610050402
ENSE00001614618_019,0.1111167526272429,-0.1111167526272429,-0.1111167526272429,-0.1111167526272429
ENSE00001614618_020,0.1796807551132307,0.1796807551132307,0.1796807551132307,0.1796807551132307
ENSE00001614618_021,0.0078062836600626,-0.0078062836600626,-0.0078062836600626,-0.0078062836600626
ENSE00001614618_022,0.3824828626403437,0.3824828626403437,0.3824828626403437,0.3824828626403437
ENSE00001614618_023,0.0034486779313574,0.0034486779313574,0.0034486779313574,0.0034486779313574
ENSE00001614618_024,0.2193103276817904,0.2193103276817904,0.2193103276817904,0.2193103276817904
ENSE00001614618_026,0.8106337071676313,0.8106337071676313,0.8106337071676313,0.8106337071676313
ENSE00001614618_025,0.1189978725918875,0.1189978725918875,0.1189978725918875,0.1189978725918875
ENSE00001614618_027,0.3812978968653117,0.3812978968653117,0.3812978968653117,0.3812978968653117
ENSE00001614618_028,0.0499907458461226,-0.0499907458461226,-0.0499907458461226,-0.0499907458461226
ENSE00001673549_001,0.0484924195830308,0.0484924195830308,0.0484924195830308,0.0484924195830308
ENSE00001673549_002,0.5602346539952384,0.5602346539952384,0.5602346539952384,0.5602346539952384
ENSE00001673549_003,0.2214102254365263,0.2214102254365263,0.2214102254365263,0.2214102254365263
ENSE00001673549_004,0.0132894806825436,-0.0132894806825436,-0.0132894806825436,-0.0132894806825436
ENSE00001673549_005,0.4855693825769223,-0.4855693825769223,-0.4855693825769223,-0.4855693825769223
ENSE00001673549_006,0.0626810135166846,0.0626810135166846,0.0626810135166846,0.0626810135166846
ENSE00001673549_007,0.0375226082304562,-0.0375226082304562,-0.0375226082304562,-0.0375226082304562
ENSE00001673549_008,0.1536958509889041,0.1536958509889041,0.1536958509889041,0.1536958509889041
ENSE00001673549_009,0.3907360444947253,0.3907360444947253,0.3907360444947253,0.3907360444947253
ENSE00001673549_011,0.945955676902286,-0.945955676902286,-0.945955676902286,-0.945955676902286
ENSE00001673549_012,0.2040750933495439,-0.2040750933495439,-0.2040750933495439,-0.2040750933495439
ENSE00001673549_013,0.165436124433144,-0.165436124433144,-0.165436124433144,-0.165436124433144
ENSE00001673549_014,0.0613982595430377,-0.0613982595430377,-0.0613982595430377,-0.0613982595430377
ENSE00001673549_015,0.0081984961976298,0.0081984961976298,0.0081984961976298,0.0081984961976298
ENSE00000999745_004,0.0372520428283442,-0.0372520428283442,-0.0372520428283442,-0.0372520428283442
ENSE00000999745_008,0.7206926000173796,-0.7206926000173796,-0.7206926000173796,-0.7206926000173796
ENSE00000999745_011,0.1762259342290888,0.1762259342290888,0.1762259342290888,0.1762259342290888
ENSE00000999745_013,0.8438434249008762,0.8438434249008762,0.8438434249008762,0.8438434249008762
ENSE00000999745_016,1.218369229626657,-1.218369229626657,-1.218369229626657,-1.218369229626657
ENSE00001099740_001,0.1118832105062283,-0.1118832105062283,-0.1118832105062283,-0.1118832105062283
ENSE00001099740_002,0.2327252773190869,-0.2327252773190869,-0.2327252773190869,-0.2327252773190869
ENSE00001099740_003,0.632087618428731,-0.632087618428731,-0.632087618428731,-0.632087618428731
ENSE00001099740_004,0.0649597997777311,0.0649597997777311,0.0649597997777311,0.0649597997777311
ENSE00001099740_005,1.305792039791167,-1.305792039791167,-1.305792039791167,-1.305792039791167
ENSE00000987787_001,0.1937289855733381,0.1937289855733381,0.1937289855733381,0.1937289855733381
ENSE00000987787_004,0.6436929185071409,-0.6436929185071409,-0.6436929185071409,-0.6436929185071409
ENSE00000987787_007,0.1098324382842053,-0.1098324382842053,-0.1098324382842053,-0.1098324382842053
ENSE00000987787_008,0.3811380173910321,-0.3811380173910321,-0.3811380173910321,-0.3811380173910321
ENSE00000987787_009,0.3680747680660046,-0.3680747680660046,-0.3680747680660046,-0.3680747680660046
ENSE00000987787_010,0.1542978144043912,-0.1542978144043912,-0.1542978144043912,-0.1542978144043912
ENSE00000987787_012,0.3389951867851459,0.3389951867851459,0.3389951867851459,0.3389951867851459
ENSE00000987787_014,0.2438779655491818,-0.2438779655491818,-0.2438779655491818,-0.2438779655491818
ENSE00000987787_015,0.3591252187192191,-0.3591252187192191,-0.3591252187192191,-0.3591252187192191
ENSE00000987787_016,0.2503096190735949,-0.2503096190735949,-0.2503096190735949,-0.2503096190735949
ENSE00000987787_017,0.1457693122094811,-0.1457693122094811,-0.1457693122094811,-0.1457693122094811
ENSE00000987787_019,0.2532128520263587,0.2532128520263587,0.2532128520263587,0.2532128520263587
ENSE00000987787_020,0.4378030935272132,0.4378030935272132,0.4378030935272132,0.4378030935272132
ENSE00000987787_021,0.1277272285721482,-0.1277272285721482,-0.1277272285721482,-0.1277272285721482
ENSE00001704336_005,0.0742386418217872,0.0742386418217872,0.0742386418217872,0.0742386418217872
ENSE00001704336_010,0.055405523676504,-0.055405523676504,-0.055405523676504,-0.055405523676504
ENSE00001704336_013,0.5635371967164029,-0.5635371967164029,-0.5635371967164029,-0.5635371967164029
ENSE00001704336_015,0.4472269011217679,-0.4472269011217679,-0.4472269011217679,-0.4472269011217679
ENSE00001704336_019,0.2025800607088889,-0.2025800607088889,-0.2025800607088889,-0.2025800607088889
ENSE00001690514_001,0.2033845520292081,-0.2033845520292081,-0.2033845520292081,-0.2033845520292081
ENSE00001690514_003,0.1966166168669809,-0.1966166168669809,-0.1966166168669809,-0.1966166168669809
ENSE00001690514_004,0.106426596649314,0.106426596649314,0.106426596649314,0.106426596649314
ENSE00001690514_007,0.5873461311565936,-0.5873461311565936,-0.5873461311565936,-0.5873461311565936
ENSE00001690514_008,0.3982816310199056,0.3982816310199056,0.3982816310199056,0.3982816310199056
ENSE00001690514_011,0.0094016282869158,0.0094016282869158,0.0094016282869158,0.0094016282869158
ENSE00001690514_016,0.3910448779509746,0.3910448779509746,0.3910448779509746,0.3910448779509746
ENSE00001690514_017,0.0106377000652133,0.0106377000652133,0.0106377000652133,0.0106377000652133
ENSE00001690514_018,0.1483067405344761,-0.1483067405344761,-0.1483067405344761,-0.1483067405344761
ENSE00001690514_021,0.0557257022932995,-0.0557257022932995,-0.0557257022932995,-0.0557257022932995
ENSE00001690514_023,0.7683668355863942,-0.7683668355863942,-0.7683668355863942,-0.7683668355863942
ENSE00001690514_024,0.0176698195643986,-0.0176698195643986,-0.0176698195643986,-0.0176698195643986
ENSE00001690514_033,0.5701234299231518,-0.5701234299231518,0.2241014780837084,-0.5701234299231518
ENSE00001690514_036,0.1571150503898487,0.0077330020179806,0.1571150503898487,0.1571150503898487
ENSE00001674714_001,0.1448862705266566,-0.1448862705266566,0.0462887878960142,-0.1448862705266566
ENSE00001674714_002,0.3329269967953311,-0.0786868127134247,0.3329269967953311,0.3329269967953311
