id,score
ENSE00000662795_005,0.0450918972492218
ENSE00000662795_014,0.0463451743125915
ENSE00000664260_003,0.0552265420556068
ENSE00000664260_017,0.6633034646511078
ENSE00000664260_027,0.0239996910095214
ENSE00000664344_025,0.0012838840484619
ENSE00000664939_008,0.000442580319941
ENSE00000665751_003,0.0488472580909729
ENSE00000665751_012,0.0110855177044868
ENSE00000665751_021,0.7111319899559021
ENSE00000666326_019,0.030072808265686
ENSE00000667042_002,0.0085482187569141
ENSE00000667042_015,0.0166729465126991
ENSE00000667042_028,0.0058431029319763
ENSE00000667260_007,0.0007124356925487
ENSE00000667504_012,0.0056607387959957
ENSE00000667504_046,0.0430294536054134
ENSE00000668103_010,0.005642294883728
ENSE00000668103_018,0.0082771033048629
ENSE00000668406_001,0.0018110759556293
ENSE00000668638_002,0.0274661183357238
ENSE00000668750_003,0.0009141564369201
ENSE00000668750_011,0.0001224875450134
ENSE00000668750_022,0.0019826889038085
ENSE00000670231_011,0.0021240096539258
ENSE00000670231_019,0.0035589635372161
ENSE00000670418_008,0.0045337080955505
ENSE00000670418_020,0.0014178156852722
ENSE00000670581_001,0.8267451375722885
ENSE00000670691_003,0.0029553174972534
ENSE00000670691_016,0.0026440629735589
ENSE00000670821_007,0.0022705793380737
ENSE00000671647_019,0.0011312579736113
ENSE00000671647_044,0.0112335681915283
ENSE00000671682_015,0.0110581815242767
ENSE00000671682_025,0.2394051877276979
ENSE00000672290_001,0.0004694107919931
ENSE00000672290_012,0.0099981105886399
ENSE00000672753_005,0.000328246736899
ENSE00000672778_007,0.0011012215982191
ENSE00000672778_036,0.0018617454916238
ENSE00000672839_014,0.0037930682301521
ENSE00000672839_027,0.0026919320225715
ENSE00000673409_009,0.2248246373355868
ENSE00000673517_003,0.008987545967102
ENSE00000673517_013,0.0691651105880737
ENSE00000673517_021,0.017443835735321
ENSE00000673517_030,0.0029865503311157
ENSE00000674110_015,0.0027632117271423
ENSE00000674110_028,0.2295322008430957
ENSE00000675516_021,0.9971952655323548
ENSE00000675594_007,0.0034231171011924
ENSE00000675594_015,0.0129025932401418
ENSE00000675594_026,0.006992645561695
ENSE00000676004_027,0.0020325183868408
ENSE00000676414_015,0.0034568677656352
ENSE00000677429_004,0.0222482681274414
ENSE00000677429_025,0.0318764448165893
ENSE00000677436_004,0.063048779964447
ENSE00000677436_017,0.9921023461502044
ENSE00000678432_010,0.0109051167964935
ENSE00000678432_022,0.0010394183918833
ENSE00000678652_007,0.6982454061508179
ENSE00000678652_017,0.0093497931957244
ENSE00000679011_004,0.0188437737524509
ENSE00000679011_015,0.00816061347723
ENSE00000679048_010,0.0002979415585286
ENSE00000679136_004,0.0684032328426837
ENSE00000679136_013,0.0154814794659614
ENSE00000680657_005,0.0001524686813354
ENSE00000680817_003,0.0007777474820613
ENSE00000681287_012,0.0107956975698471
ENSE00000682885_004,0.0546122938394546
ENSE00000682885_013,0.0091650784015655
ENSE00000682885_021,0.0070790350437164
ENSE00000683971_007,0.0025227423757314
ENSE00000683971_015,0.0010126233100891
ENSE00000683971_023,0.0004317760467529
ENSE00000684677_009,0.0365903286656248
ENSE00000684677_019,0.00273232580912
ENSE00000684678_002,0.0063176751136779
ENSE00000684678_010,0.0045920828124508
ENSE00000684678_020,0.0134273767471313
ENSE00000684695_011,0.0022675395011901
ENSE00000684876_003,0.0425925403833389
ENSE00000684876_016,0.0589370131492614
ENSE00000684876_026,0.0304644107818603
ENSE00000685611_016,0.0030659437179565
ENSE00000686544_014,0.011774718761444
ENSE00000686671_003,0.0044642463326454
ENSE00000686671_011,0.0266994684934616
ENSE00000686671_019,0.0063040256500244
ENSE00000686671_028,0.3810514360666275
ENSE00000686701_011,0.0069521591067314
ENSE00000687295_002,0.0034717973321676
ENSE00000687295_011,0.0013834238052368
ENSE00000687295_020,0.0003933757543563
ENSE00000687910_016,0.0008505429141223
ENSE00000688607_009,0.0016782591119408
ENSE00000689886_023,0.0065171122550964
ENSE00000690276_018,0.0012958049774169
ENSE00000691736_010,0.0039514387026429
ENSE00000691736_020,0.0011408142745494
ENSE00000692050_017,0.007488016039133
ENSE00000692813_001,0.0021287649869918
ENSE00000692813_010,0.0086273849010467
ENSE00000692813_022,0.0302687296643853
ENSE00000694349_008,0.0275847315788269
ENSE00000694349_017,0.0517089962959289
ENSE00000694538_001,0.00039032404311
ENSE00000694538_012,0.003123871050775
ENSE00000695929_003,0.002530051395297
ENSE00000695929_013,0.0036924090236425
ENSE00000697469_006,0.0035951733589172
ENSE00000697469_016,0.0192177295684814
ENSE00000697469_024,0.0050610899925231
ENSE00000698372_012,0.0037358403205871
ENSE00000698398_001,0.0018930435180664
ENSE00000698398_027,0.0031647086143493
ENSE00000698427_008,0.0042266249656677
ENSE00000698427_020,0.0019097328186035
ENSE00000698496_007,0.0010568317957222
ENSE00000698734_008,0.0230428530876452
ENSE00000699206_004,0.0017789321718737
ENSE00000699206_015,0.0011622472666203
ENSE00000699242_008,0.0072665028274059
ENSE00000699242_018,0.0276605710387229
ENSE00000699780_005,0.004752242937684
ENSE00000699780_017,0.0040153861045837
ENSE00000699780_030,0.9648376987670416
ENSE00000700481_005,0.006598025560379
ENSE00000700625_007,0.0034826779738068
ENSE00000700625_016,0.0036392211914062
ENSE00000700625_025,0.0040395855903625
ENSE00000702907_007,0.0001389980316162
ENSE00000702907_016,0.0003355471417307
ENSE00000702914_004,0.0045855045318603
ENSE00000702914_013,0.0023910086601972
ENSE00000702914_021,0.0018287068232893
ENSE00000702916_005,0.0011486615985631
ENSE00000702916_015,0.033138642378617
ENSE00000702917_009,0.0008240342140197
ENSE00000702917_021,0.4533422146151054
ENSE00000702919_010,0.0026770438998937
ENSE00000703542_010,0.0007027387619018
ENSE00000704071_002,0.0031244158744812
ENSE00000704071_010,0.0038003921508789
ENSE00000704071_021,0.0006835460662841
ENSE00000704071_030,0.0004099607467651
ENSE00000706055_006,0.0020931884646415
ENSE00000706064_029,0.0043465811759233
ENSE00000707529_003,0.1045304927974939
ENSE00000707529_011,0.0107544809579849
ENSE00000707642_007,0.0065546035766601
ENSE00000707642_018,0.0011733770370483
ENSE00000707650_013,0.0095464810729026
ENSE00000708419_012,0.004090666770935
ENSE00000708419_024,0.022147849202156
ENSE00000708963_010,0.0053241960704326
ENSE00000708967_003,0.0005633831024169
ENSE00000708967_016,0.002545986440964
ENSE00000709838_003,0.0002435939386487
ENSE00000709838_012,0.0147154405713081
ENSE00000709838_020,0.0032093599438667
ENSE00000712020_011,0.0036170072853565
ENSE00000712020_025,0.0012661330401897
ENSE00000712808_009,0.0339199304580688
ENSE00000712808_018,0.0096517205238342
ENSE00000713546_006,0.000786006450653
ENSE00000713716_006,0.0095930593088269
ENSE00000713716_026,0.0019947383552789
ENSE00000714213_010,0.0605316758155822
ENSE00000714319_005,0.0029671117663383
ENSE00000714319_014,0.0098949000239372
ENSE00000714319_022,0.0949469208717346
ENSE00000714454_003,0.0042081475257873
ENSE00000714454_025,0.0007784962654113
ENSE00000714848_002,0.0017175828106701
ENSE00000714848_011,0.0033854381181299
ENSE00000714848_023,0.0009442567825317
ENSE00000715273_010,0.004145453842284
ENSE00000715278_012,0.0643126964569091
ENSE00000715350_009,0.0236663818359375
ENSE00000716257_007,0.0078727304935455
ENSE00000716257_022,0.0050542652606964
ENSE00000716285_008,0.0082419514656066
ENSE00000716908_007,0.0011174082756042
ENSE00000716949_014,0.0341637134552001
ENSE00000717749_016,0.0015600323677062
ENSE00000717752_009,0.0012239385396242
ENSE00000718333_002,0.0044003892689943
ENSE00000718333_013,0.0027277879416942
ENSE00000718333_022,0.000650268048048
ENSE00000718733_011,0.0009247064590454
ENSE00000719768_011,0.960580888964614
ENSE00000719992_003,0.8711321614682674
ENSE00000719992_011,0.0171350240707397
ENSE00000721401_011,0.0111595392227172
ENSE00000722103_018,0.0016039013862609
ENSE00000723153_013,0.0055738687515258
ENSE00000723157_008,0.0041927099227905
ENSE00000723157_016,0.0024091601371765
ENSE00000723701_007,0.0028069615364074
ENSE00000723701_018,0.0151998400688171
ENSE00000724298_004,0.0039698481559753
ENSE00000724298_016,0.0049365810118615
ENSE00000724315_007,0.0027069076895713
ENSE00000724315_017,0.0062315464019775
ENSE00000725077_018,0.0036329925060272
ENSE00000725380_008,0.0041726771742105
ENSE00000725380_017,0.0050960755906999
ENSE00000726280_009,0.1168031394481659
ENSE00000726404_001,0.0004385719075798
ENSE00000726404_022,0.0006418824195861
ENSE00000726899_012,0.0086821168661117
ENSE00000726899_023,0.0031632855534553
ENSE00000729864_007,0.0077115297317504
ENSE00000729864_019,0.0020182728767395
ENSE00000731706_006,0.0164289716631174
ENSE00000731706_014,0.0008337423205375
ENSE00000732109_005,0.4218573570251465
ENSE00000732109_016,0.2451508641242981
ENSE00000734603_003,0.0096047185361385
ENSE00000734603_014,0.0004260726273059
ENSE00000736713_014,0.0008849967271089
ENSE00000736847_004,0.0022265464067459
ENSE00000737913_005,0.0007344484329223
ENSE00000737913_018,0.0005622515454888
ENSE00000739252_006,0.0030029080808162
ENSE00000739891_002,0.0387271791696548
ENSE00000739891_016,0.0088973343372344
ENSE00000741171_005,0.0052570365369319
ENSE00000741171_018,0.0647153912577778
ENSE00000742045_006,0.9927847598737572
ENSE00000742045_016,0.0144020449370145
ENSE00000742937_003,0.3218588568270206
ENSE00000742937_014,0.0078832078725099
ENSE00000743792_005,0.0004842877388
ENSE00000743792_013,0.0010634064674377
ENSE00000743841_012,0.005218144506216
ENSE00000744547_018,0.0022961497306823
ENSE00000744861_010,0.0032166242599487
ENSE00000744861_018,0.0081816911697387
ENSE00000747541_027,0.0018319487571716
ENSE00000747548_016,0.023855060338974
ENSE00000747548_026,0.0298468917608261
ENSE00000751004_010,0.0168773401528596
ENSE00000751004_020,0.0153516083955764
ENSE00000752986_005,0.0130239129066467
ENSE00000752986_015,0.0239859223365783
ENSE00000753621_002,0.0134987939782149
ENSE00000753970_003,0.0108960717916488
ENSE00000753970_012,0.0068413838744163
ENSE00000753970_020,0.0055239871144294
ENSE00000756104_005,0.2603292465209961
ENSE00000756104_020,0.1422610282897949
ENSE00000756107_008,0.0005566598847508
ENSE00000756107_017,0.0001939781941473
ENSE00000757610_004,0.0023498684167861
ENSE00000757610_019,0.0039698332548141
ENSE00000761652_007,0.0009130239486694
ENSE00000761652_018,0.0053673163056373
ENSE00000765171_001,0.0008831011634811
ENSE00000765171_010,0.007372498512268
ENSE00000765171_019,0.002467552665621
ENSE00000766013_001,0.005055014276877
ENSE00000766013_012,0.0014641606248915
ENSE00000766013_024,0.0002973675727844
ENSE00000766855_007,0.0068804025650024
ENSE00000767839_006,0.0097118355333805
ENSE00000768107_001,0.0072855912148952
ENSE00000768107_015,0.0009081866592168
ENSE00000768706_004,0.0154773443937301
ENSE00000768706_012,0.103873386979103
ENSE00000768863_001,0.0004734992980957
ENSE00000768863_014,0.001235544681549
ENSE00000768863_027,0.0062068975530564
ENSE00000769333_001,0.0016914457082748
ENSE00000769333_011,0.006457582116127
ENSE00000769333_021,0.0047040618956089
ENSE00000769333_029,0.0014781355857849
ENSE00000770788_004,0.3274635970592499
ENSE00000770788_017,0.0018071234226226
ENSE00000771126_003,0.0020505785942077
ENSE00000771126_013,0.0113778039813041
ENSE00000771126_022,0.0052351988852024
ENSE00000771330_007,0.0087924599647521
ENSE00000771330_020,0.0408366024494171
ENSE00000773526_007,0.0135534405708312
ENSE00000773526_017,0.0091598033905029
ENSE00000774268_003,0.0050437152385711
ENSE00000774268_017,0.0153462588787078
ENSE00000774268_025,0.022732138633728
ENSE00000775134_012,0.0014674589037895
ENSE00000777964_006,0.0006287151481956
ENSE00000780555_003,0.002622902393341
ENSE00000780765_007,0.0029114484786987
ENSE00000780765_016,0.0234357118606567
ENSE00000781177_006,0.0360338687896728
ENSE00000781704_001,0.0226866602897644
ENSE00000781704_015,0.0039864778518676
ENSE00000784987_010,0.0019839694723486
ENSE00000785388_003,0.0010634660720825
ENSE00000785388_013,0.0003755036741495
ENSE00000785388_022,0.0008044838905334
ENSE00000790042_016,0.0011402368545532
ENSE00000796206_010,0.0005346969701349
ENSE00000796206_024,8.18539410829544e-05
ENSE00000798457_008,0.0003342628479003
ENSE00000798457_016,0.000522494316101
ENSE00000800090_006,0.2294822037220001
ENSE00000800090_015,0.0290530547499656
ENSE00000801180_015,0.0033410647884011
ENSE00000801180_023,0.0019724409794434
ENSE00000801676_001,0.0062296390533447
ENSE00000801676_011,0.0258071422576904
ENSE00000802182_022,0.0031136870384216
ENSE00000802193_014,0.0014758706092834
ENSE00000803947_003,0.000787803903222
ENSE00000803947_013,0.0012353770434856
ENSE00000804061_009,0.0064249634742736
ENSE00000806005_016,0.0023050904273986
ENSE00000806215_007,0.0043250322341918
ENSE00000806215_020,0.0023289420641958
ENSE00000806645_004,0.0019040671177208
ENSE00000806645_026,0.0175063945353031
ENSE00000807561_008,0.0104140639305114
ENSE00000808094_004,0.0015360713005065
ENSE00000808094_012,0.0023582221474498
ENSE00000808103_001,0.0009553781128488
ENSE00000808103_024,0.0009312080219388
ENSE00000808156_015,0.01611328125
ENSE00000808204_004,0.000808298587799
ENSE00000808204_015,0.0018151686526834
ENSE00000808300_005,0.0414153560996055
ENSE00000808300_014,0.0085154399275779
ENSE00000808440_018,0.0097342133522033
ENSE00000808502_011,0.0008525848388671
ENSE00000808502_026,0.0014296770095825
ENSE00000808615_010,0.0003169178962707
ENSE00000808618_010,0.0112065076828002
ENSE00000811044_001,0.0128836035728454
ENSE00000811044_013,0.0048752427101135
ENSE00000811580_007,0.0040493626147508
ENSE00000811580_021,0.0024239718914031
ENSE00000811969_007,0.008028507232666
ENSE00000811969_015,0.0037172120064496
ENSE00000812955_014,0.0077619887888431
ENSE00000812955_031,0.0099658668041229
ENSE00000814752_006,0.94518034462817
ENSE00000814752_015,0.0065717101097106
ENSE00000814752_024,0.0067501068115234
ENSE00000815598_008,0.0008351802825927
ENSE00000815598_016,0.0008397698402404
ENSE00000815598_024,0.0006630606949329
ENSE00000816181_023,0.0086786756291985
ENSE00000817062_011,0.0029138326644897
ENSE00000817062_022,0.0504339933395385
ENSE00000818633_001,0.0018913058447651
ENSE00000818633_009,0.0039510130882263
ENSE00000818633_023,0.001258909702301
ENSE00000818633_032,0.0030832886695861
ENSE00000818636_004,0.0548773407936096
ENSE00000818636_015,0.0028577446937561
ENSE00000828162_008,0.0110581517219543
ENSE00000828264_011,0.005435787141323
ENSE00000828264_034,0.006039117462933
ENSE00000829191_006,0.0071586966514587
ENSE00000829191_014,0.0307480692863464
ENSE00000829191_023,0.0081625580787658
ENSE00000829191_036,0.0069904923439025
ENSE00000831428_007,0.0017366409301757
ENSE00000831428_017,0.001314640045166
ENSE00000831538_003,0.000154972076416
ENSE00000831538_014,0.0006271004676818
ENSE00000833109_002,0.0011036396026611
ENSE00000833109_016,0.0006412863731384
ENSE00000835661_011,0.0902249068021774
ENSE00000835958_010,0.0087851583957672
ENSE00000836474_005,0.0011495649814605
ENSE00000836474_018,0.0031471000984311
ENSE00000841262_003,0.0021849870681762
ENSE00000843142_001,0.0256317071616649
ENSE00000843142_010,0.0137725919485092
ENSE00000844578_011,0.0087770968675613
ENSE00000844578_020,0.0053426466183736
ENSE00000844578_034,0.0425917282700538
ENSE00000844578_043,0.0292828604578971
ENSE00000844809_009,0.0013914327137172
ENSE00000844983_025,0.0019950866699218
ENSE00000845336_015,0.0012291185557842
ENSE00000845547_005,0.0064032182563096
ENSE00000845547_014,0.0051670717075467
ENSE00000845744_003,0.0001546144485473
ENSE00000845744_011,0.0024419659748673
ENSE00000845770_007,0.0149852931499481
ENSE00000845957_005,0.0122257471084594
ENSE00000845957_015,0.0382854342460632
ENSE00000845957_024,0.0127758979797363
ENSE00000846524_005,0.0138182044029235
ENSE00000846889_003,0.3110645270101031
ENSE00000846889_014,0.0508468747138977
ENSE00000846889_024,0.0075258016586303
ENSE00000852784_003,0.0040118396282196
ENSE00000852784_012,0.0082989931106567
ENSE00000852784_020,0.0180376172065734
ENSE00000853736_002,0.0002243518829345
ENSE00000853736_021,0.0004032298456877
ENSE00000853751_011,0.0106471180915832
ENSE00000857044_001,0.001657485961914
ENSE00000857044_014,0.0007786165806464
ENSE00000857743_003,0.0019094767048954
ENSE00000857743_015,0.0011011362075805
ENSE00000858111_003,0.0065022334456443
ENSE00000858111_016,0.005742073059082
ENSE00000858245_023,0.0020717894658446
ENSE00000859210_011,0.0076584815979003
ENSE00000859225_005,0.0114334151148796
ENSE00000859225_014,0.0063546076416969
ENSE00000859225_023,0.0043280646204948
ENSE00000859225_032,0.0568313896656036
ENSE00000859228_026,0.003739595413208
ENSE00000859325_011,0.0210717916488647
ENSE00000859325_020,0.0096378326416015
ENSE00000859844_003,0.0017960928380489
ENSE00000859844_012,0.0062964409589767
ENSE00000860014_005,0.0371684809995258
ENSE00000860247_014,0.0020138621330261
ENSE00000862428_022,0.0052731968462467
ENSE00000863750_001,0.0597628951072692
ENSE00000863750_011,0.0046843588352203
ENSE00000864527_010,0.0354251265525817
ENSE00000864528_009,0.2467673174105584
ENSE00000864528_018,0.002413272857666
ENSE00000865703_003,0.0083315297961235
ENSE00000865703_014,0.001771293580532
ENSE00000865703_032,0.9909977230968252
ENSE00000866318_017,0.0052024680189788
ENSE00000867338_006,0.0024246890097856
ENSE00000867338_017,0.0066221356391906
ENSE00000867542_023,0.0034929513931274
ENSE00000868110_009,0.0068013905101906
ENSE00000869761_009,0.0716650635004043
ENSE00000869761_019,0.0024593472480773
ENSE00000869889_009,0.0091909766197204
ENSE00000869889_025,0.002851665019989
ENSE00000869920_003,0.0084704086184501
ENSE00000869920_011,0.0155815258622169
ENSE00000869920_020,0.995320974761853
ENSE00000869924_005,0.0114712551003322
ENSE00000869924_017,0.0009107333607971
ENSE00000873488_006,0.0006506256759166
ENSE00000874520_009,0.0048713684082031
ENSE00000874520_018,0.0004992485046386
ENSE00000874677_006,0.0116510279476642
ENSE00000874677_019,0.0085361339151859
ENSE00000880492_009,0.0030010938644409
ENSE00000880492_020,0.0007146596908569
ENSE00000880492_030,0.0010721087455749
ENSE00000883832_018,0.0038519501686096
ENSE00000885350_004,0.0038636326789855
ENSE00000885350_014,0.0036013722419738
ENSE00000887775_004,0.0036594271659851
ENSE00000888285_007,0.0054417634382843
ENSE00000888285_021,0.0035801501944661
ENSE00000888983_003,0.0173014104366302
ENSE00000888983_013,0.0121783018112182
ENSE00000888983_022,0.0143249928951263
ENSE00000889327_011,0.0300154089927673
ENSE00000890757_012,0.0038540363311767
ENSE00000890958_003,0.001150369644165
ENSE00000890958_016,0.0001009106636047
ENSE00000890958_026,0.8712473640334792
ENSE00000890969_009,0.0059421136975288
ENSE00000892383_005,0.2419231310486793
ENSE00000892383_020,0.0189813524484634
ENSE00000893115_018,0.0245348960161209
ENSE00000894027_013,0.0157376527786254
ENSE00000894187_010,0.0012044310569763
ENSE00000894187_020,0.005644142627716
ENSE00000894187_030,0.0013055205345153
ENSE00000896636_011,0.4164018263109028
ENSE00000896941_003,0.0217247307300567
ENSE00000896941_011,0.0183425247669219
ENSE00000897653_002,0.0107255354523658
ENSE00000897653_016,0.015279471874237
ENSE00000897653_025,0.0109422206878662
ENSE00000901180_008,0.0008671283721923
ENSE00000901180_016,0.0004365481436252
ENSE00000901180_025,0.0145527049899101
ENSE00000901181_009,0.0017908583395183
ENSE00000901646_011,0.0121581256389617
ENSE00000901646_032,0.017855942249298
ENSE00000902497_010,0.0295299589633941
ENSE00000902497_024,0.0005123019218444
ENSE00000903568_021,0.2532692258246243
ENSE00000904134_003,0.0180880970656289
ENSE00000904134_013,0.0037815570831298
ENSE00000904386_006,0.0238849520683288
ENSE00000904386_021,0.0036281943321228
ENSE00000906751_008,0.0057858750224113
ENSE00000906751_020,0.0172126069664955
ENSE00000906751_028,0.0145320817828178
ENSE00000906770_010,0.0021335445344448
ENSE00000906770_018,0.0030551124364137
ENSE00000906770_027,0.0022789668291807
ENSE00000906993_009,0.0019552432931959
ENSE00000906993_024,0.0007133483886718
ENSE00000906996_010,0.0496722161769866
ENSE00000906996_021,0.0115396678447723
ENSE00000907050_008,0.0009380560368299
ENSE00000907705_005,0.0046542398631572
ENSE00000907705_028,0.0092814341187477
ENSE00000909084_008,0.0006965701468288
ENSE00000909084_019,0.0002247470838483
ENSE00000909084_027,0.0027920610737055
ENSE00000909474_002,0.0032081007957458
ENSE00000909474_013,0.0076293628662824
ENSE00000909705_009,0.0089855790138244
ENSE00000911292_006,0.0008398848585784
ENSE00000911610_003,0.0005837464705109
ENSE00000911610_016,0.0022769337520003
ENSE00000912116_005,0.0485469251871109
ENSE00000912116_016,0.0079525113105773
ENSE00000912116_034,0.1991061003354843
ENSE00000912116_046,0.0017991233617067
ENSE00000912795_007,0.8998775538057089
ENSE00000912795_016,0.0075259208679199
ENSE00000914615_005,0.0121884737163782
ENSE00000914615_014,0.0021646106615662
ENSE00000914923_017,0.0046874284744262
ENSE00000915557_004,0.6586189304944128
ENSE00000915557_012,0.1832124590873718
ENSE00000915557_021,0.0240894556045532
ENSE00000918197_023,0.0023684501647949
ENSE00000918198_009,0.0132896155118942
ENSE00000918198_023,0.0031279325485229
ENSE00000918473_011,0.0169878005981445
ENSE00000918473_021,0.0273809358477592
ENSE00000919127_009,0.0019781589508056
ENSE00000919890_001,0.0027602910995483
ENSE00000919890_013,0.0086434483528137
ENSE00000919890_023,0.0036189556121826
ENSE00000919890_032,0.0060105323791503
ENSE00000919890_041,0.020236849784851
ENSE00000920428_028,0.0238598138093948
ENSE00000920482_015,0.040373608469963
ENSE00000920482_025,0.0243901452049613
ENSE00000921242_023,0.0809631794691085
ENSE00000921723_006,0.001092005521059
ENSE00000922632_007,0.0098790526390075
ENSE00000922632_017,0.0067477971315383
ENSE00000922632_027,0.005394272506237
ENSE00000923145_010,0.0026308950036764
ENSE00000923841_001,0.0030254740267992
ENSE00000923841_010,0.0053848624229431
ENSE00000923841_019,0.0005830405279994
ENSE00000924227_007,0.0050904154777526
ENSE00000924492_005,0.0014504194259643
ENSE00000924492_015,0.0132048726081848
ENSE00000924918_005,0.0537870824337005
ENSE00000924918_014,0.0297521352767944
ENSE00000924918_022,0.9333279319107533
ENSE00000925071_010,0.0334600210189819
ENSE00000925595_007,0.0018825950101017
ENSE00000925595_020,0.011308679357171
ENSE00000926455_008,0.0023061572574079
ENSE00000926455_028,0.001071648672223
ENSE00000926784_011,0.0110022723674774
ENSE00000926808_009,0.0371729135513305
ENSE00000926808_021,0.0771262049674987
ENSE00000927120_009,0.0059680342674255
ENSE00000927179_002,0.0002866387367248
ENSE00000927179_013,0.0002546310424804
ENSE00000927296_012,0.0137646421790122
ENSE00000927296_021,0.0030556097626686
ENSE00000927329_004,0.0012285113334655
ENSE00000927329_012,0.0012632375583052
ENSE00000928239_015,0.0087477378547191
ENSE00000928743_009,0.0024723410606384
ENSE00000928743_018,0.0024061799049377
ENSE00000928765_006,0.0017572045326232
ENSE00000928765_017,0.0005284381331875
ENSE00000930467_017,0.0009991019032895
ENSE00000930979_004,0.1037719994783401
ENSE00000930979_012,0.2108112163841724
ENSE00000930979_024,0.0577583014965057
ENSE00000931020_011,0.0016261916607618
ENSE00000931377_008,0.0016407435759902
ENSE00000931377_019,0.0008719954639673
ENSE00000931465_008,0.0036933049559593
ENSE00000931465_022,0.0012050494551658
ENSE00000931773_003,0.0045263171195983
ENSE00000932422_001,0.0015245913527905
ENSE00000932422_011,0.0075920410454273
ENSE00000932422_022,0.0072090923786163
ENSE00000932513_003,0.0247501730918884
ENSE00000932513_013,0.0710762739181518
ENSE00000932513_026,0.3845569640398025
ENSE00000933325_001,0.0007377862930297
ENSE00000933325_011,0.0006968975067138
ENSE00000933530_001,0.0047566294670104
ENSE00000933530_009,0.0019519925117492
ENSE00000933530_017,0.0012406110763549
ENSE00000933530_025,5.8701843954622746e-06
ENSE00000933713_014,0.0043911933898925
ENSE00000933714_009,0.0799079686403274
ENSE00000933718_001,0.0168107151985168
ENSE00000933718_010,0.0274256095290184
ENSE00000933718_018,0.0167121291160583
ENSE00000933724_002,0.0020485594868659
ENSE00000933724_012,0.0023221932351589
